state_name,land_use_name,hour_of_crash,atmospheric_conditions_name,consecutive_number,body_type_name,number_of_fatalities
Michigan,Urban,3,Clear,260875,Motorcycle,1
Michigan,Urban,19,Clear,260169,4-Door Sedan/Hardtop,1
Michigan,Urban,19,Clear,260169,2-Door Sedan/Hardtop/Coupe,1
Texas,Urban,19,Clear,480825,4-Door Sedan/Hardtop,1
Texas,Urban,19,Clear,480825,Motorcycle,1
Texas,Urban,8,Clear,481409,4-Door Sedan/Hardtop,1
Texas,Urban,8,Clear,481409,4-Door Sedan/Hardtop,1
Texas,Urban,10,Clear,480503,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Texas,Urban,10,Clear,480503,4-Door Sedan/Hardtop,1
Texas,Urban,11,Clear,481281,4-Door Sedan/Hardtop,1
Texas,Urban,11,Clear,481281,Motorcycle,1
North Carolina,Urban,17,Clear,370102,4-Door Sedan/Hardtop,1
North Carolina,Urban,17,Clear,370102,4-Door Sedan/Hardtop,1
Michigan,Urban,10,Clear,260304,4-Door Sedan/Hardtop,1
Michigan,Urban,10,Clear,260304,Moped (Motorized Bicycle),1
North Carolina,Urban,17,Clear,370328,Motorcycle,1
North Carolina,Urban,17,Clear,370328,Station Wagon (Excluding Van and Truck-Based),1
North Carolina,Urban,17,Clear,370328,Minivan,1
North Carolina,Urban,17,Clear,370849,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
North Carolina,Urban,17,Clear,370849,"Single-Unit Straight Truck or Cab-Chassis (19,500 lbs < GVWR <=
26,000 lbs) (Since 2011)",1
Texas,Urban,15,Clear,482489,4-Door Sedan/Hardtop,1
Texas,Urban,15,Clear,482489,4-Door Sedan/Hardtop,1
Texas,Urban,14,Clear,481142,4-Door Sedan/Hardtop,1
Texas,Urban,14,Clear,481142,Utility Station Wagon,1
Texas,Urban,15,Clear,483057,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Texas,Urban,15,Clear,483057,Motorcycle,1
North Carolina,Urban,14,Clear,370315,2-Door Sedan/Hardtop/Coupe,1
North Carolina,Urban,14,Clear,370315,4-Door Sedan/Hardtop,1
North Carolina,Urban,7,Clear,370410,4-Door Sedan/Hardtop,1
North Carolina,Urban,7,Clear,370410,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1
North Carolina,Urban,10,Clear,370014,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",1
North Carolina,Urban,10,Clear,370014,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",1
North Carolina,Urban,19,Clear,370508,4-Door Sedan/Hardtop,1
North Carolina,Urban,19,Clear,370508,5-Door/4-Door Hatchback,1
Michigan,Urban,11,Clear,260146,4-Door Sedan/Hardtop,1
Michigan,Urban,11,Clear,260146,4-Door Sedan/Hardtop,1
North Carolina,Urban,8,Clear,370511,"Other Motored Cycle Type (Mini-Bikes, Motor Scooters, Pocket Motorcycles,
Pocket Bikes) (Since 2008)",1
North Carolina,Urban,8,Clear,370511,School Bus,1
North Carolina,Urban,14,Clear,371155,4-Door Sedan/Hardtop,1
North Carolina,Urban,14,Clear,371155,"Compact Pickup (Gross Vehicle Weight, GVWR, < 4,500 lbs)",1
North Carolina,Urban,17,Clear,370933,4-Door Sedan/Hardtop,1
North Carolina,Urban,17,Clear,370933,Moped (Motorized Bicycle),1
North Carolina,Urban,12,Clear,370560,Motorcycle,1
North Carolina,Urban,12,Clear,370560,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
North Carolina,Urban,12,Clear,370560,Unknown Medium/Heavy Truck Type,1
North Carolina,Urban,17,Clear,370930,4-Door Sedan/Hardtop,1
North Carolina,Urban,17,Clear,370930,Motorcycle,1
Texas,Urban,2,Clear,482773,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
Texas,Urban,2,Clear,482773,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1
Texas,Urban,1,Clear,480026,4-Door Sedan/Hardtop,1
Texas,Urban,1,Clear,480026,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",1
Michigan,Urban,0,Clear,260311,4-Door Sedan/Hardtop,2
Michigan,Urban,0,Clear,260311,4-Door Sedan/Hardtop,2
California,Urban,18,Clear,63284,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1
California,Urban,18,Clear,63284,Motorcycle,1
Texas,Urban,19,Clear,482505,Standard Pickup,1
Texas,Urban,19,Clear,482505,Large Utility (ANSI D-16 Utility Vehicle Categories “Full Size” and “Large”),1
